matchup,round,opening_index,engine_a,engine_b,engine_a_family,engine_b_family,engine_a_rating,engine_b_rating,engine_a_color,white,black,result,engine_a_score,termination,plies,config_hash,opening_suite,source_pgn
maia3-1500__vs__maia3-1700,111,56,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,109,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,112,56,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,144,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,113,57,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,152,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,114,57,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,91,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,115,58,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,84,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,116,58,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,92,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,117,59,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,130,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,118,59,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,55,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,119,60,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,124,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,120,60,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,49,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,121,61,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,38,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,122,61,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,29,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,123,62,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,24,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,124,62,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,106,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,125,63,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,142,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,126,63,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,37,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,127,64,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,156,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,128,64,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,137,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,129,65,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,138,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,130,65,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,91,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,131,66,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,94,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,132,66,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,121,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,133,67,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,118,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,134,67,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,108,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,135,68,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,128,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,136,68,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,72,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,137,69,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,37,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,138,69,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,118,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,139,70,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,110,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,140,70,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,67,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,141,71,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,64,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,142,71,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,97,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,143,72,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,98,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,144,72,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,108,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,145,73,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,79,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,146,73,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,100,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,147,74,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,63,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,148,74,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,153,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,149,75,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,54,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,150,75,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,73,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,151,76,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,43,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,152,76,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,68,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,153,77,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,70,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,154,77,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,145,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,155,78,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,58,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,156,78,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,31,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,157,79,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,90,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,158,79,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,stalemate,111,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,159,80,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,152,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,160,80,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,53,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,161,81,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,132,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,162,81,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,121,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,163,82,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1/2-1/2,0.5,threefold repetition,101,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,164,82,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,157,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,165,83,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,110,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,166,83,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,160,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,167,84,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,139,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,168,84,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,127,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,169,85,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,90,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,170,85,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,55,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,171,86,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,103,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,172,86,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,89,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,173,87,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,46,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,174,87,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,45,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,175,88,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,92,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,176,88,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,61,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,177,89,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,116,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,178,89,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,118,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,179,90,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,57,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,180,90,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,134,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,181,91,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,113,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,182,91,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,97,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,183,92,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,17,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,184,92,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,17,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,185,93,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1-0,1.0,checkmate,43,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,186,93,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,stalemate,89,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,187,94,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,78,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,188,94,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1-0,0.0,checkmate,87,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,189,95,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,1/2-1/2,0.5,threefold repetition,61,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,190,95,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,120,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,191,96,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,104,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,192,96,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,0-1,1.0,checkmate,104,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,193,97,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,White,MAIA3 1500,MAIA3 1700,0-1,0.0,checkmate,78,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
maia3-1500__vs__maia3-1700,194,97,MAIA3 1500,MAIA3 1700,maia3,maia3,1500,1700,Black,MAIA3 1700,MAIA3 1500,1/2-1/2,0.5,threefold repetition,73,08bd640714a5e5e65f236d0407399912e4eef343d31d8140a3b99db5f19becc0,maia-relative-strength-100.pgn,maia3-1500__vs__maia3-1700.pgn
